Date,High,Low,Open,Close,Volume,Adj Close
2019-08-19,8.5,8.25,8.25,8.399999618530273,2153834.0,8.318147659301758
2019-08-20,8.65999984741211,8.40999984741211,8.430000305175781,8.609999656677246,2002000.0,8.526102066040039
2019-08-21,8.800000190734863,8.510000228881836,8.609999656677246,8.649999618530273,2247403.0,8.565711975097656
2019-08-22,8.640000343322754,8.0,8.619999885559082,8.329999923706055,8853415.0,8.248830795288086
2019-08-23,8.350000381469727,8.100000381469727,8.279999732971191,8.109999656677246,3478180.0,8.030974388122559
2019-08-26,8.180000305175781,8.0,8.119999885559082,8.039999961853027,3629523.0,7.96165657043457
2019-08-27,8.270000457763672,8.069999694824219,8.149999618530273,8.100000381469727,2442816.0,8.021072387695312
2019-08-28,8.109999656677246,8.039999961853027,8.100000381469727,8.09000015258789,1971168.0,8.01116943359375
2019-08-29,8.149999618530273,8.010000228881836,8.050000190734863,8.119999885559082,1772623.0,8.040876388549805
2019-08-30,8.34000015258789,8.100000381469727,8.130000114440918,8.1899995803833,2484460.0,8.110194206237793
2019-09-02,8.100000381469727,7.889999866485596,8.100000381469727,7.889999866485596,3336000.0,7.813117980957031
2019-09-03,8.050000190734863,7.849999904632568,7.849999904632568,8.020000457763672,2297683.0,7.941851615905762
2019-09-04,8.279999732971191,8.029999732971191,8.079999923706055,8.229999542236328,9291134.0,8.14980411529541
2019-09-05,8.359999656677246,7.900000095367432,8.199999809265137,8.050000190734863,16046954.0,7.971559047698975
2019-09-06,8.289999961853027,8.050000190734863,8.100000381469727,8.220000267028809,7196000.0,8.13990306854248
2019-09-09,8.1899995803833,7.980000019073486,8.1899995803833,8.0,4752291.0,7.922046184539795
2019-09-10,8.09000015258789,7.889999866485596,8.09000015258789,7.949999809265137,3861637.0,7.872533321380615
2019-09-11,8.430000305175781,7.929999828338623,7.929999828338623,8.369999885559082,14601182.0,8.288440704345703
2019-09-12,8.75,8.380000114440918,8.430000305175781,8.470000267028809,3456138.0,8.387466430664062
2019-09-13,8.550000190734863,8.34000015258789,8.430000305175781,8.399999618530273,2459986.0,8.318147659301758
2019-09-16,8.40999984741211,8.180000305175781,8.40999984741211,8.260000228881836,1362000.0,8.179512977600098
2019-09-17,8.329999923706055,8.079999923706055,8.329999923706055,8.130000114440918,2408401.0,8.050779342651367
2019-09-18,8.199999809265137,8.029999732971191,8.180000305175781,8.119999885559082,1974165.0,8.040876388549805
2019-09-19,8.1899995803833,8.079999923706055,8.100000381469727,8.109999656677246,3946310.0,8.030974388122559
2019-09-20,8.210000038146973,8.09000015258789,8.119999885559082,8.210000038146973,4545784.0,8.130000114440918
2019-09-23,8.130000114440918,8.069999694824219,8.100000381469727,8.119999885559082,4344000.0,8.119999885559082
2019-09-24,8.119999885559082,8.0,8.09000015258789,8.050000190734863,2239621.0,8.050000190734863
2019-09-25,8.0,7.860000133514404,8.0,7.860000133514404,5451461.0,7.860000133514404
2019-09-26,7.860000133514404,7.75,7.840000152587891,7.820000171661377,5367800.0,7.820000171661377
2019-09-27,8.0,7.840000152587891,7.860000133514404,7.96999979019165,2742382.0,7.96999979019165
2019-09-30,8.050000190734863,7.889999866485596,7.920000076293945,8.0,4051208.0,8.0
2019-10-02,8.140000343322754,7.96999979019165,8.119999885559082,8.0,4617868.0,8.0
2019-10-03,8.010000228881836,7.880000114440918,8.010000228881836,7.920000076293945,10244000.0,7.920000076293945
2019-10-04,8.050000190734863,7.710000038146973,7.960000038146973,7.769999980926514,3869833.0,7.769999980926514
2019-10-08,7.78000020980835,7.699999809265137,7.739999771118164,7.710000038146973,3748857.0,7.710000038146973
2019-10-09,7.769999980926514,7.570000171661377,7.769999980926514,7.579999923706055,3035680.0,7.579999923706055
2019-10-10,7.650000095367432,7.519999980926514,7.630000114440918,7.53000020980835,4474336.0,7.53000020980835
2019-10-11,7.800000190734863,7.590000152587891,7.800000190734863,7.679999828338623,3363932.0,7.679999828338623
2019-10-14,7.96999979019165,7.650000095367432,7.699999809265137,7.929999828338623,7125298.0,7.929999828338623
2019-10-15,8.1899995803833,7.880000114440918,8.010000228881836,7.900000095367432,3056544.0,7.900000095367432
2019-10-16,8.09000015258789,7.769999980926514,7.96999979019165,7.820000171661377,2336000.0,7.820000171661377
2019-10-17,7.900000095367432,7.610000133514404,7.849999904632568,7.659999847412109,5745500.0,7.659999847412109
2019-10-18,7.739999771118164,7.409999847412109,7.739999771118164,7.440000057220459,5726694.0,7.440000057220459
2019-10-21,7.550000190734863,7.309999942779541,7.550000190734863,7.53000020980835,4034465.0,7.53000020980835
2019-10-22,8.0,7.539999961853027,7.559999942779541,7.860000133514404,8258619.0,7.860000133514404
2019-10-23,8.039999961853027,7.820000171661377,7.889999866485596,7.829999923706055,6240050.0,7.829999923706055
2019-10-24,7.849999904632568,7.760000228881836,7.840000152587891,7.789999961853027,6052880.0,7.789999961853027
2019-10-25,7.980000019073486,7.78000020980835,7.980000019073486,7.880000114440918,2998076.0,7.880000114440918
2019-10-28,8.0,7.829999923706055,7.909999847412109,7.889999866485596,1442735.0,7.889999866485596
2019-10-29,8.390000343322754,7.889999866485596,7.860000133514404,8.270000457763672,10472880.0,8.270000457763672
2019-10-30,8.369999885559082,7.949999809265137,8.300000190734863,8.069999694824219,7796000.0,8.069999694824219
2019-10-31,8.130000114440918,8.010000228881836,8.100000381469727,8.050000190734863,2870587.0,8.050000190734863
2019-11-01,8.4399995803833,8.020000457763672,8.0,8.40999984741211,5000068.0,8.40999984741211
2019-11-04,8.59000015258789,8.4399995803833,8.4399995803833,8.550000190734863,3097502.0,8.550000190734863
2019-11-05,8.729999542236328,8.579999923706055,8.699999809265137,8.680000305175781,7194335.0,8.680000305175781
2019-11-06,8.699999809265137,8.270000457763672,8.699999809265137,8.300000190734863,9973622.0,8.300000190734863
2019-11-07,8.4399995803833,8.180000305175781,8.350000381469727,8.319999694824219,7379297.0,8.319999694824219
2019-11-08,8.529999732971191,8.119999885559082,8.199999809265137,8.3100004196167,10063028.0,8.3100004196167
2019-11-11,8.470000267028809,8.199999809265137,8.470000267028809,8.289999961853027,3799309.0,8.289999961853027
2019-11-12,8.489999771118164,8.149999618530273,8.489999771118164,8.359999656677246,4357287.0,8.359999656677246
2019-11-13,8.34000015258789,8.069999694824219,8.34000015258789,8.229999542236328,6114551.0,8.229999542236328
2019-11-14,8.25,8.010000228881836,8.25,8.020000457763672,4669620.0,8.020000457763672
2019-11-15,8.180000305175781,8.079999923706055,8.09000015258789,8.119999885559082,2914000.0,8.119999885559082
2019-11-18,8.170000076293945,8.020000457763672,8.170000076293945,8.09000015258789,2821188.0,8.09000015258789
2019-11-19,8.369999885559082,8.029999732971191,8.0600004196167,8.3100004196167,4360808.0,8.3100004196167
2019-11-20,8.350000381469727,8.140000343322754,8.350000381469727,8.25,4291743.0,8.25
2019-11-21,8.399999618530273,7.909999847412109,8.279999732971191,8.390000343322754,4973666.0,8.390000343322754
2019-11-22,8.350000381469727,8.039999961853027,8.350000381469727,8.069999694824219,12122797.0,8.069999694824219
2019-11-25,8.1899995803833,7.800000190734863,8.069999694824219,7.820000171661377,15272693.0,7.820000171661377
2019-11-26,8.25,7.860000133514404,7.909999847412109,8.149999618530273,92911935.0,8.149999618530273
2019-11-27,8.529999732971191,8.149999618530273,8.239999771118164,8.449999809265137,8945343.0,8.449999809265137
2019-11-28,8.569999694824219,8.149999618530273,8.529999732971191,8.239999771118164,6394108.0,8.239999771118164
2019-11-29,8.300000190734863,8.09000015258789,8.300000190734863,8.119999885559082,3564080.0,8.119999885559082
2019-12-02,8.239999771118164,8.039999961853027,8.239999771118164,8.100000381469727,1696333.0,8.100000381469727
2019-12-03,8.119999885559082,7.900000095367432,8.0,8.119999885559082,9248885.0,8.119999885559082
2019-12-04,8.069999694824219,7.900000095367432,8.0,8.0,4156756.0,8.0
2019-12-05,8.15999984741211,7.989999771118164,8.0600004196167,8.109999656677246,2430394.0,8.109999656677246
2019-12-06,8.229999542236328,8.100000381469727,8.15999984741211,8.220000267028809,2275000.0,8.220000267028809
2019-12-09,8.260000228881836,8.039999961853027,8.260000228881836,8.039999961853027,1107378.0,8.039999961853027
2019-12-10,8.15999984741211,8.010000228881836,8.069999694824219,8.010000228881836,1664377.0,8.010000228881836
2019-12-11,8.09000015258789,7.949999809265137,8.0,8.069999694824219,1516021.0,8.069999694824219
2019-12-12,8.229999542236328,8.09000015258789,8.100000381469727,8.199999809265137,1906175.0,8.199999809265137
2019-12-13,8.600000381469727,8.239999771118164,8.239999771118164,8.399999618530273,5916227.0,8.399999618530273
2019-12-16,8.449999809265137,8.289999961853027,8.359999656677246,8.380000114440918,2615734.0,8.380000114440918
2019-12-17,8.510000228881836,8.329999923706055,8.430000305175781,8.350000381469727,3984000.0,8.350000381469727
2019-12-18,8.40999984741211,8.270000457763672,8.40999984741211,8.300000190734863,3844044.0,8.300000190734863
2019-12-19,8.3100004196167,8.100000381469727,8.25,8.119999885559082,2694670.0,8.119999885559082
2019-12-20,8.1899995803833,8.100000381469727,8.170000076293945,8.130000114440918,1563901.0,8.130000114440918
2019-12-23,8.270000457763672,8.140000343322754,8.239999771118164,8.229999542236328,727360.0,8.229999542236328
2019-12-24,8.369999885559082,8.25,8.279999732971191,8.329999923706055,636392.0,8.329999923706055
2019-12-27,8.430000305175781,8.289999961853027,8.319999694824219,8.399999618530273,2066816.0,8.399999618530273
2019-12-30,8.399999618530273,8.260000228881836,8.399999618530273,8.289999961853027,1710880.0,8.289999961853027
2019-12-31,8.279999732971191,8.09000015258789,8.279999732971191,8.140000343322754,1266000.0,8.140000343322754
2020-01-02,8.25,8.100000381469727,8.140000343322754,8.239999771118164,869292.0,8.239999771118164
2020-01-03,8.329999923706055,8.15999984741211,8.300000190734863,8.170000076293945,550880.0,8.170000076293945
2020-01-06,8.15999984741211,7.980000019073486,8.15999984741211,8.020000457763672,3822011.0,8.020000457763672
2020-01-07,8.119999885559082,8.0,8.029999732971191,8.0,2215127.0,8.0
2020-01-08,8.069999694824219,7.900000095367432,8.0,8.010000228881836,1692000.0,8.010000228881836
2020-01-09,8.119999885559082,8.020000457763672,8.079999923706055,8.079999923706055,1898174.0,8.079999923706055
2020-01-10,8.300000190734863,8.069999694824219,8.180000305175781,8.260000228881836,1246000.0,8.260000228881836
2020-01-13,8.4399995803833,8.239999771118164,8.260000228881836,8.350000381469727,1357688.0,8.350000381469727
2020-01-14,8.539999961853027,8.40999984741211,8.40999984741211,8.430000305175781,1504000.0,8.430000305175781
2020-01-15,8.4399995803833,8.239999771118164,8.430000305175781,8.420000076293945,1525719.0,8.420000076293945
2020-01-16,8.4399995803833,8.239999771118164,8.380000114440918,8.279999732971191,2270000.0,8.279999732971191
2020-01-17,8.399999618530273,8.25,8.279999732971191,8.300000190734863,2038000.0,8.300000190734863
2020-01-20,8.529999732971191,8.300000190734863,8.300000190734863,8.420000076293945,3930000.0,8.420000076293945
2020-01-21,8.369999885559082,7.920000076293945,8.369999885559082,7.929999828338623,6496200.0,7.929999828338623
2020-01-22,7.960000038146973,7.699999809265137,7.929999828338623,7.849999904632568,7504387.0,7.849999904632568
2020-01-23,7.909999847412109,7.610000133514404,7.849999904632568,7.699999809265137,4284800.0,7.699999809265137
2020-01-24,7.670000076293945,7.5,7.599999904632568,7.599999904632568,2103000.0,7.599999904632568
2020-01-29,7.619999885559082,7.159999847412109,7.599999904632568,7.289999961853027,8843067.0,7.289999961853027
2020-01-30,7.440000057220459,7.25,7.440000057220459,7.269999980926514,5366000.0,7.269999980926514
2020-01-31,7.309999942779541,7.179999828338623,7.269999980926514,7.190000057220459,8288100.0,7.190000057220459
2020-02-03,7.239999771118164,7.159999847412109,7.170000076293945,7.159999847412109,5397804.0,7.159999847412109
2020-02-04,7.230000019073486,7.150000095367432,7.190000057220459,7.190000057220459,2872348.0,7.190000057220459
2020-02-05,7.340000152587891,7.199999809265137,7.289999961853027,7.269999980926514,2140880.0,7.269999980926514
2020-02-06,7.5,7.239999771118164,7.25,7.460000038146973,4246000.0,7.460000038146973
2020-02-07,7.550000190734863,7.409999847412109,7.5,7.46999979019165,1659273.0,7.46999979019165
2020-02-10,7.449999809265137,7.300000190734863,7.389999866485596,7.340000152587891,638000.0,7.340000152587891
2020-02-11,7.510000228881836,7.28000020980835,7.329999923706055,7.480000019073486,4668562.0,7.480000019073486
2020-02-12,7.699999809265137,7.429999828338623,7.5,7.619999885559082,1896670.0,7.619999885559082
2020-02-13,7.679999828338623,7.579999923706055,7.599999904632568,7.619999885559082,1194066.0,7.619999885559082
2020-02-14,7.679999828338623,7.539999961853027,7.579999923706055,7.559999942779541,1052000.0,7.559999942779541
2020-02-17,7.739999771118164,7.440000057220459,7.519999980926514,7.460000038146973,1569428.0,7.460000038146973
2020-02-18,7.510000228881836,7.460000038146973,7.460000038146973,7.460000038146973,640000.0,7.460000038146973
2020-02-19,7.659999847412109,7.5,7.5,7.550000190734863,892000.0,7.550000190734863
2020-02-20,7.769999980926514,7.53000020980835,7.53000020980835,7.599999904632568,1404000.0,7.599999904632568
2020-02-21,7.599999904632568,7.449999809265137,7.539999961853027,7.460000038146973,1991033.0,7.460000038146973
2020-02-24,7.460000038146973,7.21999979019165,7.440000057220459,7.230000019073486,5000000.0,7.230000019073486
