Date,High,Low,Open,Close,Volume,Adj Close
2019-08-19,0.3050000071525574,0.3050000071525574,0.3050000071525574,0.3199999928474426,114000,0.3199999928474426
2019-08-20,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0,0.3199999928474426
2019-08-21,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0,0.3199999928474426
2019-08-22,0.2849999964237213,0.2800000011920929,0.2800000011920929,0.3100000023841858,62000,0.3100000023841858
2019-08-23,0.3100000023841858,0.3100000023841858,0.3100000023841858,0.3100000023841858,0,0.3100000023841858
2019-08-26,0.32499998807907104,0.32499998807907104,0.32499998807907104,0.32499998807907104,0,0.32499998807907104
2019-08-27,0.32499998807907104,0.3199999928474426,0.3199999928474426,0.32499998807907104,44000,0.32499998807907104
2019-08-28,0.3449999988079071,0.30000001192092896,0.30000001192092896,0.3449999988079071,79600,0.3449999988079071
2019-08-29,0.3199999928474426,0.30000001192092896,0.3050000071525574,0.3149999976158142,450287,0.3149999976158142
2019-08-30,0.3149999976158142,0.25999999046325684,0.27000001072883606,0.3149999976158142,44000,0.3149999976158142
2019-09-02,0.29499998688697815,0.2750000059604645,0.29499998688697815,0.28999999165534973,215000,0.28999999165534973
2019-09-03,0.28999999165534973,0.28999999165534973,0.28999999165534973,0.28999999165534973,0,0.28999999165534973
2019-09-04,0.28999999165534973,0.25,0.25999999046325684,0.2849999964237213,393000,0.2849999964237213
2019-09-05,0.2849999964237213,0.25999999046325684,0.25999999046325684,0.2849999964237213,22000,0.2849999964237213
2019-09-06,0.2800000011920929,0.27000001072883606,0.27000001072883606,0.2800000011920929,446000,0.2800000011920929
2019-09-09,0.2800000011920929,0.25999999046325684,0.27000001072883606,0.27000001072883606,1085000,0.27000001072883606
2019-09-10,0.25999999046325684,0.25,0.25999999046325684,0.25999999046325684,340200,0.25999999046325684
2019-09-11,0.29499998688697815,0.25999999046325684,0.25999999046325684,0.29499998688697815,80000,0.29499998688697815
2019-09-12,0.29499998688697815,0.2549999952316284,0.25999999046325684,0.2549999952316284,482945,0.2549999952316284
2019-09-13,0.27000001072883606,0.25,0.2549999952316284,0.26499998569488525,194000,0.26499998569488525
2019-09-16,0.2549999952316284,0.2409999966621399,0.2549999952316284,0.24899999797344208,216000,0.24899999797344208
2019-09-17,0.24899999797344208,0.24899999797344208,0.24899999797344208,0.24899999797344208,0,0.24899999797344208
2019-09-18,0.25999999046325684,0.24300000071525574,0.24500000476837158,0.25999999046325684,64000,0.25999999046325684
2019-09-19,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,0,0.25999999046325684
2019-09-20,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,0,0.25999999046325684
2019-09-23,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,0,0.25999999046325684
2019-09-24,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,0,0.25999999046325684
2019-09-25,0.23199999332427979,0.20000000298023224,0.22499999403953552,0.23199999332427979,586000,0.23199999332427979
2019-09-26,0.23399999737739563,0.23399999737739563,0.23399999737739563,0.23399999737739563,0,0.23399999737739563
2019-09-27,0.25,0.20999999344348907,0.20999999344348907,0.25,262000,0.25
2019-09-30,0.25,0.25,0.25,0.25,0,0.25
2019-10-02,0.24400000274181366,0.24400000274181366,0.24400000274181366,0.24400000274181366,0,0.24400000274181366
2019-10-03,0.22699999809265137,0.21699999272823334,0.22200000286102295,0.21799999475479126,237600,0.21799999475479126
2019-10-04,0.2240000069141388,0.21899999678134918,0.2240000069141388,0.21899999678134918,296000,0.21899999678134918
2019-10-08,0.21899999678134918,0.20000000298023224,0.21899999678134918,0.21400000154972076,318000,0.21400000154972076
2019-10-09,0.21299999952316284,0.21299999952316284,0.21299999952316284,0.21299999952316284,20000,0.21299999952316284
2019-10-10,0.24899999797344208,0.20999999344348907,0.21899999678134918,0.2199999988079071,166400,0.2199999988079071
2019-10-11,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,0,0.2199999988079071
2019-10-14,0.23999999463558197,0.20000000298023224,0.2199999988079071,0.2150000035762787,578000,0.2150000035762787
2019-10-15,0.21799999475479126,0.20600000023841858,0.21799999475479126,0.20800000429153442,190000,0.20800000429153442
2019-10-16,0.2150000035762787,0.2150000035762787,0.2150000035762787,0.2150000035762787,0,0.2150000035762787
2019-10-17,0.20200000703334808,0.20000000298023224,0.20200000703334808,0.2150000035762787,70400,0.2150000035762787
2019-10-18,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,0,0.2199999988079071
2019-10-21,0.21899999678134918,0.21899999678134918,0.21899999678134918,0.21899999678134918,82000,0.21899999678134918
2019-10-22,0.21899999678134918,0.21899999678134918,0.21899999678134918,0.21899999678134918,0,0.21899999678134918
2019-10-23,0.21299999952316284,0.20000000298023224,0.20100000500679016,0.21299999952316284,480000,0.21299999952316284
2019-10-24,0.20800000429153442,0.20100000500679016,0.20499999821186066,0.20100000500679016,96687,0.20100000500679016
2019-10-25,0.2070000022649765,0.20000000298023224,0.20000000298023224,0.20399999618530273,28000,0.20399999618530273
2019-10-28,0.20999999344348907,0.1979999989271164,0.20900000631809235,0.20200000703334808,478000,0.20200000703334808
2019-10-29,0.2070000022649765,0.19499999284744263,0.2070000022649765,0.20000000298023224,618000,0.20000000298023224
2019-10-30,0.19900000095367432,0.17299999296665192,0.17599999904632568,0.19699999690055847,44000,0.19699999690055847
2019-10-31,0.1979999989271164,0.18000000715255737,0.1979999989271164,0.1899999976158142,337750,0.1899999976158142
