country,id,name
SEHK,1133,Harbin Power Equipment
SEHK,1135,Asia Satellite Telecommunications Holdings Limited
SEHK,1137,City Telecom
SEHK,1138,China Shipping Development
SEHK,1142,Rontex International Holdings Limited
SEHK,1145,Courage Marine Group
SEHK,1150,Milan Station Holdings Ltd
SEHK,1157,Zoomlion
SEHK,1160,Grand Investment International Limited
SEHK,1161,Water Oasia Group Ltd.
SEHK,1166,Solartech International Holdings Limited
SEHK,1168,Sinolink Worldwide Holdings Ltd.
SEHK,1169,Haier Electronics Group Co. Ltd.
SEHK,1170,Kingmaker Footwear Holdings Limited
SEHK,1171,Yanzhou Coal Mining Company
SEHK,1172,Midas International Holdings Ltd.
SEHK,1173,Veeko International Holdings Ltd.
SEHK,1174,Pacific Andes International Holdings Ltd.
SEHK,1178,Vitop Bioenergy Holdings Limited
SEHK,1179,Mirabell International Holdings Ltd.
SEHK,1180,LifeTec Group Ltd.
SEHK,1185,China Energine International (Holdings) Limited
SEHK,1186,China Railway Construction Corporation Limited
SEHK,1187,Pearl River Tyre (Holdings) Ltd.
SEHK,1189,Wing On Travel (Holdings) Ltd.
SEHK,1190,Bolina Holding Company Limited
SEHK,1191,China Rich Holdings Ltd.
SEHK,1192,Titan Petrochemicals Group Ltd.
SEHK,1193,China Resources Gas
SEHK,1194,"China Force Oil & Grains Industrial Holdings Co., Ltd."
SEHK,1198,Royale Furniture Holdings
SEHK,1199,COSCO Pacific
SEHK,1200,Midland Holdings
SEHK,1201,Tesson Holdings
SEHK,1202,Chengdu Putian
SEHK,1203,Guangnan (Holdings)
SEHK,1205,CITIC Resources
SEHK,1208,MMG Limited
SEHK,1210,Christine International Holdings
SEHK,1211,BYD Company
SEHK,1212,Lifestyle Int'l
SEHK,1215,Kai Yuan Holdings
SEHK,1217,China Innovation Investment Ltd.
SEHK,1218,Easyknit Int'l
SEHK,1220,Ocean Grand Holdings Ltd.
SEHK,1221,Sino Hotels (Holdings) Ltd.
SEHK,1222,Wang On Group Ltd.
SEHK,1224,C C Land
SEHK,1225,Lerado Group (Holdings) Co. Ltd.
SEHK,1226,Garron Int'l
SEHK,1227,China Financial and Industrial Inv.
SEHK,1228,Tak Shun Technology Group Ltd.
SEHK,1229,Artfield Group Ltd.
SEHK,1232,Golden Wheel Tiandi Holdings Company Limited
SEHK,1233,Times Property Holdings Limited
SEHK,1234,China Lilang Limited
SEHK,1235,Travel Expert (Asia) Enterprises Limited
SEHK,1236,National Agricultural Holdings Limited
SEHK,1237,China Environmental Technology and Bioenergy Holdings Limited
SEHK,1238,Powerlong Real Estate Holdings Limited
SEHK,1239,Teamway International Group Holdings Limited
SEHK,1240,CNQC International Holdings Limited
SEHK,1241,Shuanghua Holdings Limited
SEHK,1243,Wang On Properties Limited
SEHK,1245,"Niraku GC Holdings, Inc."
SEHK,1246,Ngai Shun Holdings Limited
SEHK,1247,Miko International Holdings Limited
SEHK,1249,Tonly Electronics Holdings Limited
SEHK,1250,Beijing Enterprises Clean Energy Group Limited
SEHK,1251,SPT Energy Group Inc.
SEHK,1252,China Tianrui Group Cement Company Limited
SEHK,1253,China Greenland Broad Greenstate Group Company Limited
SEHK,1255,S. Culture International Holdings Limited
SEHK,1258,China Nonferrous Mining Corporation Limited
SEHK,1259,China Child Care Corporation Limited
SEHK,1260,Wonderful Sky Financial Group Holdings Limited
SEHK,1262,Labixiaoxin Snacks Group Limited
SEHK,1263,PC Partner Group Limited
SEHK,1265,Tianjin Jinran Public Utilities Company Limited
SEHK,1266,Xiwang Special Steel Company Limited
SEHK,1268,China MeiDong Auto Holdings Limited
SEHK,1269,China First Capital Group Limited
SEHK,1270,Langham Hospitality Investments
SEHK,1271,Grand Ming Group Holdings Limited
SEHK,1272,"Datang Environment Industry Group Co., Ltd."
SEHK,1273,Hong Kong Finance Group Limited
SEHK,1275,New Century REIT
SEHK,1278,China New Town Development Company Limited
SEHK,1288,Agricultural Bank of China
SEHK,1298,Techcomp (Holdings) Limited
SEHK,1299,American International Assurance
SEHK,1313,China Resources Cement
SEHK,1316,Nexteer Automotive
SEHK,1333,China Zhongwang
SEHK,1336,New China Life Insurance
SEHK,1338,B&W International (Group) Holdings Limited
SEHK,1339,People's Insurance Company of China
SEHK,1359,China Cinda Asset Management
SEHK,1361,361 Degrees
SEHK,1368,Xtep International Holdings Limited
SEHK,1383,Hong Long Holdings Limited
SEHK,1388,Embry Form Holdings
SEHK,1393,Hidili Industry International Development Limited
SEHK,1398,Industrial and Commercial Bank of China Limited
SEHK,1399,SCUD Group Limited
SEHK,1402,I-Control Holdings Ltd
SEHK,1553,Maike Tube Industry Holdings Ltd
SEHK,1618,Metallurgical Corporation of China Limited
SEHK,1688,Alibaba.com
SEHK,1691,JS Global Life
SEHK,1700,Springland International
SEHK,1708,Nanjing Sample Technology Company Limited
SEHK,1716,Most Kwai Chung
SEHK,1752,Top Education Group Ltd
SEHK,1766,CRRC
SEHK,1768,Sateri Holdings Limited
SEHK,1776,"Guangfa Securities Co., Ltd."
SEHK,1777,Fantasia Holdings
SEHK,1786,"CRCC High-tech Equipment Corp., Ltd."
SEHK,1800,China Communications Construction
SEHK,1808,Tai-I International Holdings Limited
SEHK,1810,Xiaomi Corp.
SEHK,1812,Chenming Paper
SEHK,1813,KWG Property
SEHK,1818,Zhaojin Mining Industry Company
SEHK,1822,Perception Digital
SEHK,1828,Dah Chong Hong Holdings Ltd.
SEHK,1838,China Properties Group
SEHK,1862,Sino Gold Mining
SEHK,1863,Changsheng China Property Company Limited
SEHK,1868,Neo-Neon Holdings
SEHK,1880,Belle International
SEHK,1881,Regal REIT
SEHK,1882,Haitian International Holdings Limited
SEHK,1883,CITIC 1616 Holdings
SEHK,1886,Huiyuan Juice Group
SEHK,1888,Kingboard Laminates Holdings Limited
SEHK,1889,Wuyi International Pharmaceutical Company Limited
SEHK,1893,China National Materials Company
SEHK,1898,China Coal Energy Company
SEHK,1899,Xingda International Holdings Ltd.
SEHK,1910,Samsonite
SEHK,1913,Prada
SEHK,1918,Sunac China
SEHK,1919,China COSCO Holdings Company Limited
SEHK,1928,Sands China Ltd.
SEHK,1929,Chow Tai Fook Jewellery Group
SEHK,1958,BAIC Motor Corporation Limited
SEHK,1963,Bank of Chongqing
SEHK,1968,Peak Sport
SEHK,1972,Swire Properties
SEHK,1988,Minsheng Banking Corp
SEHK,1997,Wharf Real Estate Investment Company Limited
SEHK,2000,SIM Technology Group Limited
SEHK,2002,Sunshine Paper Holdings Company Limited
SEHK,2005,Lijun International Pharmaceutical (Holding) Co. Ltd.
SEHK,2006,Shanghai Jinjiang International Hotels (Group) Company Limited
SEHK,2007,Country Garden Holdings Co. Ltd.
SEHK,2008,Phoenix Satellite Television Holdings
SEHK,2009,BBMG Corporation
SEHK,2010,Real Nutriceutical Group Ltd.
SEHK,2011,KEE Holdings Co. Ltd.
SEHK,2012,Sunshine Oilsands Ltd.
SEHK,2018,AAC Acoustic Technologies Holdings Inc.
SEHK,2020,Anta Sports
SEHK,2028,Jolimark Holdings Limited
SEHK,2038,Foxconn International Holdings Limited
SEHK,2039,China International Marine Containers
SEHK,2086,HNA Technology Investments Holdings Limited
SEHK,2088,Xiwang Sugar Holdings Company Limited
SEHK,2099,China Gold International Resources
SEHK,2168,Yingde Gases
SEHK,2196,Fosun Pharmaceutical
SEHK,2200,Hosa International Limited
SEHK,2208,Goldwind Science and Technology
SEHK,2222,NVC Lighting Technology Corporation
SEHK,2238,Guangzhou Automobile Group
SEHK,2266,Kosmopolito Hotels International Limited
SEHK,2282,MGM China
SEHK,2300,AMVIG Holdings Limited
SEHK,2307,Kam Hing International Holdings Limited
SEHK,2309,Birmingham International Holdings
SEHK,2314,Lee & Man Paper
SEHK,2318,Ping An Insurance
SEHK,2319,Mengniu Dairy
SEHK,2320,Hop Fung Group Holdings Limited
SEHK,2322,Sam Woo Holdings Limited
SEHK,2323,China HKbridge Holdings Limited.
SEHK,2326,BEP International Holdings Limited
SEHK,2328,PICC Property & Casualty Company Limited
SEHK,2330,Quaypoint Corporation
SEHK,2331,Li Ning Company Limited
SEHK,2332,Hutchison Telecommunications International Limited
SEHK,2333,Great Wall Motor
SEHK,2337,Shanghai Forte Land
SEHK,2338,Weichai Power
SEHK,2339,Norstar Founders Group Limited
SEHK,2340,Synergis Holdings Limited
SEHK,2341,Ecogreen Fine Chemicals Group Limited
SEHK,2342,Comba Telecom Systems Holdings Limited ba-telecom.com
SEHK,2343,Pacific Basin Shipping
SEHK,2345,Shanghai Prime Machinery Company Limited
SEHK,2348,Dawnrays Pharmaceutical Holdings Limited.
SEHK,2349,Wah Yuen Holdings Limited
SEHK,2355,Baoye Group Company Limited
SEHK,2356,Dah Sing Bank Limited
SEHK,2368,Eagle Nice International Holdings Limited
SEHK,2371,China Chuanglian Education Group Limited
SEHK,2378,Prudential plc
SEHK,2379,Zhongtian International Limited
SEHK,2380,China Power International Development
SEHK,2382,Sunny Optical Technology (Group) Co. Ltd.
SEHK,2383,TOM Group Limited
SEHK,2387,Integrated Distribution Services Group Limited
SEHK,2388,BOC Hong Kong (Holdings)
SEHK,2398,Good Friend International Holdings Inc.
SEHK,2600,Aluminum Corporation of China Limited
SEHK,2601,China Pacific Insurance
SEHK,2607,Shanghai Pharmaceuticals
SEHK,2618,TCL Communication Technology Holdings Limited
SEHK,2628,China Life Insurance Company Limited
SEHK,2633,Jacobson Pharma Corporation Limited
SEHK,2662,Camsing International Holding Limited
SEHK,2668,Pak Tak International Ltd.
SEHK,2678,Texhong Textile Group Ltd.
SEHK,2688,ENN Energy Holdings Ltd.
SEHK,2689,Nine Dragons Paper Holdings Limited
SEHK,2700,Grenn International Holdings Limited
SEHK,2722,Chongqing Machinery & Electric Co.
SEHK,2727,Shanghai Electric Group
SEHK,2728,Yuhua Energy Holdings Limited
SEHK,2777,R&F Properties
SEHK,2778,Champion REIT
SEHK,2788,Yorkey Optical International (Cayman) Ltd.
SEHK,2789,Yuanda China Holdings Ltd.
SEHK,2800,Tracker Fund of Hong Kong
SEHK,2801,iShares MSCI China Tracker ETF
SEHK,2809,Lyxor CMDTY ETF
SEHK,2810,Lyxor India ETF
SEHK,2812,Lyxor World ETF
SEHK,2813,Lyxor Korea ETF
SEHK,2819,ABF Hong Kong Bond Index Fund
SEHK,2821,ABF Pan Asia Bond Index Fund
SEHK,2822,CSOP A50 ETF (in HK$)
SEHK,2823,iShares FTSE A50 China Index ETF
SEHK,2828,Hang Seng H-Share Index ETF
SEHK,2832,Bosera FTSE China A50 Index ETF (in HK$)
SEHK,2836,iShares BSE SENSEX India Tracker
SEHK,2838,Hang Seng FTSE China 25 Index ETF
SEHK,2866,China Shipping Container Lines
SEHK,2868,Beijing Capital Land Limited
SEHK,2877,China Shineway Pharmaceutical Group Limited
SEHK,2878,Solomon Systech International Limited
SEHK,2880,Dalian Port (PDA) Company
SEHK,2882,Hong Kong Resources Holdings Co. Ltd.
SEHK,2883,China Oilfield Services
SEHK,2888,Standard Chartered plc
SEHK,2889,China Nickel Resources Holdings Co. Ltd.
SEHK,2898,Long Far Pharmaceutical Holdings Limited
SEHK,2899,Zijin Mining Group Co. Ltd.
SEHK,3300,China Glass Holdings Ltd.
SEHK,3303,Jutal Offshore Oil Services Limited
SEHK,3308,Golden Eagle Retail Group Limited
SEHK,3311,China State Construction International Holdings Limited
SEHK,3313,Meadville Holdings Limited
SEHK,3318,China Flavors and Fragrances Company Limited
SEHK,3323,China National Building Material Company
SEHK,3328,Bank of Communications
SEHK,3330,Lingbao Gold
SEHK,3331,Vinda International
SEHK,3333,Evergrande Real Estate Group
SEHK,3337,Anton Oilfield Services Group
SEHK,3339,Lonking Holdings
SEHK,3344,Addchance Holdings Limited
SEHK,3355,Advanced Semiconductor Manufacturing Corporation Limited
SEHK,3360,Far East Horizon
SEHK,3368,Parkson
SEHK,3377,Sino-Ocean Land
SEHK,3378,Xiamen International Port Co. Ltd.
SEHK,3382,Tianjin Port Development
SEHK,3383,Agile Property
SEHK,3398,China Ting Group Holdings Limited
SEHK,3399,Guangdong Nan Yue Logistics Company Limited
SEHK,3618,Chongqing Rural Commercial Bank
SEHK,3683,Great Harvest Maeta Group Holdings Ltd.
SEHK,3688,Top Spring International Holdings Ltd.
SEHK,3738,Vobile Group Limited
SEHK,3788,China Hanking Holdings Ltd.
SEHK,3800,GCL-Poly Energy Holdings Limited
SEHK,3808,Sinotruk (Hong Kong) Limited
SEHK,3813,Pou Sheng International
SEHK,3818,China Dongxiang
SEHK,3833,Xinjiang Xinxin Mining Industry Company
SEHK,3838,China Starch Holdings Limited
SEHK,3868,Qunxing Paper
SEHK,3883,China Aoyuan Group Limited
SEHK,3886,Town Health International
SEHK,3888,Kingsoft
SEHK,3889,Global Sweeteners
SEHK,3898,"Zhuzhou CRRC Times Electric Co., Ltd."
SEHK,3899,Enric Energy Equipment Holdings Limited
SEHK,3900,Greentown China
SEHK,3918,NagaCorp Ltd.
SEHK,3928,Zhengzhou Gas Co. Ltd.
SEHK,3933,United Laboratories International Holdings Ltd.
SEHK,3938,Samling Global Ltd.
SEHK,3948,Yitai Coal Co.
SEHK,3958,Orient Securities
SEHK,3968,China Merchants Bank Co. Ltd.
SEHK,3983,China BlueChemical
SEHK,3988,Bank of China Limited
SEHK,3989,Hembly International Holdings Limited
SEHK,3993,China Molybdenum
SEHK,3998,Bosideng
SEHK,3999,Dachan Food (Asia)
SEHK,4607,China Cinda Asset Management (preference share)
SEHK,4332,Amgen Inc.
SEHK,4333,Cisco Systems
SEHK,4335,Intel Corporation
SEHK,4336,"Applied Materials, Inc."
SEHK,4337,Starbucks Corporation
SEHK,4338,Microsoft Corporation
SEHK,6030,CITIC Securities
SEHK,6033,Telecom Digital Holdings Limited
SEHK,6036,Apex Ace Holdings Limited
SEHK,6038,G & M Holdings Limited
SEHK,6049,Poly Property Development Co. Ltd
SEHK,6060,"ZhongAn Online P&C Insurance Co., Ltd."
SEHK,6066,CSC Financial
SEHK,6138,Harbin Bank
SEHK,6193,Tailam Tech Construction Holdings Ltd
SEHK,6199,China CNR
SEHK,6210,Vale S.A. common shares
SEHK,6230,Vale S.A. class A preferred shares
SEHK,6288,Fast Retailing
SEHK,6388,"Coach, Inc."
SEHK,6488,SBI Holdings
SEHK,6808,Sun Art Retail Group Limited
SEHK,6816,Prosper Construction Holdings Limited
SEHK,6818,China Everbright Bank
SEHK,6823,HKT Trust
SEHK,6837,Haitong Securities
SEHK,6862,Haidilao International Holding Ltd.
SEHK,6880,OTO Holdings Ltd.
SEHK,6881,China Galaxy Securities
SEHK,6882,EGL Holdings Company Limited
SEHK,6885,Henan Jinma Energy Company Limited
SEHK,6886,"Huatai Securities Co., Ltd."
SEHK,6888,Freetech Road Recycling Technology (Holdings) Limited
SEHK,6889,"DYNAM JAPAN HOLDINGS Co., Ltd."
SEHK,6908,HongGuang Lighting Holdings Co. Ltd.
SEHK,6918,Kidztech Holdings Ltd.
SEHK,6919,Renrui Human Resources Technology Holdings Ltd.
SEHK,6928,TOMO Holdings Ltd.
SEHK,6966,China Wan Tong Yuan (Holdings) Ltd.
SEHK,8001,Orient Securities International Holdings Limited
SEHK,8003,Great World Company Holdings Limited
SEHK,8005,Yuxing Infotech Investment Holdings Limited
SEHK,8006,Sino Splendid Holdings Limited
SEHK,8007,Global Strategic Group Limited
SEHK,8009,Chinese Energy Holdings Limited
SEHK,8011,Polyard Petroleum International Group Limited
SEHK,8013,ECI Technology Holdings Limited
SEHK,8016,Changhong Jiahua Holdings Limited
SEHK,8018,Finsoft Financial Investment Holdings Limited
SEHK,8019,Hao Wen Holdings Limited
SEHK,8075,Media Asia Group Holdings Limited
SEHK,8080,North Asia Strategic Holdings Limited
SEHK,8095,Beida Jade Bird Universal Sci-Tech
SEHK,8203,Kaisun Energy Group Limited
SEHK,8262,Super Strong Holdings Limited
SEHK,8270,China CMB Group Company Limited
SEHK,8421,Winson Holdings Hong Kong Limited
SEHK,8422,WT Group Holdings Ltd.
SEHK,8423,Chi Ho Development Holdings Ltd.
SEHK,8425,Hing Ming Holdings Ltd.
SEHK,8426,Modern Living Investments Holdings Ltd.
SEHK,8427,SK Target Group Ltd.
SEHK,8428,CBK Holdings Ltd.
SEHK,8429,Icicle Group Holdings Ltd.
SEHK,8430,C&N Holdings Ltd.
SEHK,8431,Hao Bai International (Cayman) Ltd.
SEHK,8432,Bar Pacific Group Holdings Ltd.
SEHK,8436,Takbo Group Holdings Ltd.
SEHK,8437,RMH Holdings Ltd.
SEHK,8439,Somerley Capital Holdings Ltd.
SEHK,8441,IWS Group Holdings Ltd.
SEHK,8445,Noble Engineering Group Holdings Ltd.
SEHK,8446,In Technical Productions Holdings Ltd.
SEHK,8447,MS Concept Ltd.
SEHK,8448,Universe Printshop Holdings Ltd.
SEHK,8450,EDICO Holdings Ltd.
SEHK,8451,Sunlight (1977) Holdings Ltd.
SEHK,8452,"FY Financial (Shenzhen) Co., Ltd. - H Shares"
SEHK,8455,Lai Group Holding Co. Ltd.
SEHK,8456,Mansion International Holdings Ltd.
SEHK,8460,Basetrophy Group Holdings Ltd.
SEHK,8462,Omnibridge Holdings Ltd.
SEHK,8465,Transtech Optelecom Science Holdings Ltd.
SEHK,8471,Reach New Holdings Ltd.
SEHK,8472,Lapco Holdings Ltd.
SEHK,8473,Mi Ming Mart Holdings Ltd.
SEHK,8475,K Group Holdings Ltd.
SEHK,8476,Ocean One Holding Ltd.
SEHK,8479,JTF International Holdings Ltd.
SEHK,8480,Furniweb Holdings Ltd.
SEHK,8481,Shenglong Splendecor International Ltd.
SEHK,8482,Wan Leader International Ltd.
SEHK,8483,Max Sight Group Holdings Ltd.
SEHK,8485,Smart Globe Holdings Ltd.
SEHK,8487,ISP Global Ltd.
SEHK,8490,Niche-Tech Group Ltd.
SEHK,8491,Cool Link (Holdings) Ltd.
SEHK,8493,Dragon King Group Holdings Ltd.
SEHK,8495,1957 & Co. (Hospitality) Ltd.
SEHK,8500,Icon Culture Global Co. Ltd.
SEHK,8501,Sanbase Corporation Ltd.
SEHK,8502,Ocean Line Port Development Ltd.
SEHK,8506,China Futex Holdings Ltd.
SEHK,8507,i.century Holding Ltd.
SEHK,8509,Wine's Link International Holdings Ltd.
SEHK,8510,Top Standard Corporation
SEHK,8511,Zhicheng Technology Group Ltd.
SEHK,8512,Hyfusin Group Holdings Ltd.
SEHK,8513,IAG Holdings Ltd.
SEHK,8516,Grand Talents Group Holdings Ltd.
SEHK,8519,Jia Group Holdings Ltd.
SEHK,8521,ST International Holdings Co. Ltd.
SEHK,8523,Sheung Moon Holdings Ltd.
SEHK,8525,Byleasing Holdings Ltd.
SEHK,8526,Wing Fung Group Asia Ltd.
SEHK,8527,JLogo Holdings Ltd.
SEHK,8532,Polyfair Holdings Ltd.
SEHK,8535,Vistar Holdings Ltd.
SEHK,8536,TL Natural Gas Holdings Ltd.
SEHK,8537,Chong Fai Jewellery Group Holdings Co. Ltd.
SEHK,8540,Victory Securities (Holdings) Co. Ltd.
SEHK,8545,Amuse Group Holding Ltd.
SEHK,8547,Pacific Legend Group Ltd.
SEHK,8597,Capital Finance Holdings Ltd.
SEHK,8598,Wan Cheng Metal Packaging Co. Ltd.
SEHK,8601,Boltek Holdings Ltd.
SEHK,8603,Fameglow Holdings Ltd.
SEHK,8606,Kinetix Systems Holdings Ltd.
SEHK,8607,Narnia (Hong Kong) Group Co. Ltd.
SEHK,8609,Eggriculture Foods Ltd.
SEHK,8611,Mindtell Technology Ltd.
SEHK,8612,World Super Holdings Ltd.
SEHK,8613,Oriental Payment Group Holdings Ltd.
SEHK,8616,Sunray Engineering Group Ltd.
SEHK,8617,Best Linking Group Holdings Ltd.
SEHK,8619,WAC Holdings Ltd.
SEHK,8620,Asia-express Logistics Holdings Ltd.
SEHK,8621,Metropolis Capital Holdings Ltd.
SEHK,8622,Huakang Biomedical Holdings Co. Ltd.
SEHK,8627,Orange Tour Cultural Holding Ltd.
SEHK,8631,Sun Kong Holdings Ltd.
SEHK,8635,Novacon Technology Group Ltd.
SEHK,8645,Nomad Technologies Holdings Ltd.
SEHK,8646,China Hongguang Holdings Ltd.
SEHK,8668,Ying Hai Group Holdings Co. Ltd.
SEHK,9900,Gain Plus Holdings Ltd
SEHK,9909,Powerlong Commercial Management Holdings Ltd
SEHK,9911,Newborn Town Inc
SEHK,9916,Xingye Wulian Service Group Co Ltd
SEHK,9918,Wise Ally International Holdings Ltd
SEHK,9919,Activation Group Holdings Ltd
SEHK,9922,Jiumaojiu International Holdings Ltd
SEHK,9926,"Akeso, Inc"
SEHK,9928,Times Neighborhood Holdings Ltd
SEHK,9929,SEM Holdings Ltd
SEHK,9933,GHW International
SEHK,9936,Ximei Resources Holding Ltd
SEHK,9938,Wah Wo Holdings Group Ltd
SEHK,9966,Alphamab Oncology
SEHK,9968,Huijing Holdings Co Ltd
SEHK,9969,InnoCare Pharma Ltd
SEHK,9988,Alibaba Group Holding Ltd
SEHK,9998,Kwan Yong Holdings Ltd
