Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,1.920000,1.940000,1.900000,1.920000,1.920000,172000
2019-08-06,1.890000,1.960000,1.890000,1.960000,1.960000,90000
2019-08-07,1.890000,1.910000,1.860000,1.860000,1.860000,200000
2019-08-08,1.890000,1.900000,1.890000,1.900000,1.900000,26000
2019-08-09,1.920000,1.920000,1.870000,1.900000,1.900000,323956
2019-08-12,1.830000,1.870000,1.820000,1.820000,1.820000,244000
2019-08-13,1.810000,1.870000,1.790000,1.800000,1.800000,144000
2019-08-14,1.800000,1.800000,1.770000,1.770000,1.770000,86202
2019-08-15,1.830000,1.830000,1.830000,1.830000,1.830000,34000
2019-08-16,1.800000,1.850000,1.800000,1.830000,1.830000,162000
2019-08-19,1.840000,1.870000,1.840000,1.850000,1.850000,42000
2019-08-20,1.850000,1.850000,1.850000,1.850000,1.850000,0
2019-08-21,1.850000,1.900000,1.820000,1.880000,1.880000,192000
2019-08-22,1.880000,1.880000,1.880000,1.880000,1.880000,0
2019-08-23,1.880000,1.880000,1.880000,1.880000,1.880000,0
2019-08-26,1.800000,1.870000,1.800000,1.810000,1.810000,38229
2019-08-27,1.810000,1.890000,1.810000,1.880000,1.880000,236000
2019-08-28,1.920000,1.940000,1.890000,1.940000,1.940000,30000
2019-08-29,1.890000,1.890000,1.880000,1.880000,1.880000,40000
2019-08-30,1.880000,1.890000,1.870000,1.870000,1.870000,180328
2019-09-02,1.820000,1.880000,1.820000,1.850000,1.850000,164000
2019-09-03,1.880000,1.880000,1.850000,1.850000,1.850000,138000
2019-09-04,1.830000,1.870000,1.820000,1.870000,1.870000,34000
2019-09-05,1.840000,1.870000,1.840000,1.870000,1.870000,28000
2019-09-06,1.850000,1.880000,1.850000,1.880000,1.880000,18000
2019-09-09,1.870000,1.880000,1.850000,1.850000,1.850000,140000
2019-09-10,1.850000,1.850000,1.850000,1.850000,1.850000,52345
2019-09-11,1.850000,1.870000,1.850000,1.860000,1.860000,114000
2019-09-12,1.850000,1.850000,1.850000,1.850000,1.850000,72000
2019-09-13,1.850000,1.850000,1.850000,1.850000,1.850000,0
2019-09-16,1.830000,1.830000,1.830000,1.830000,1.830000,0
2019-09-17,1.830000,1.860000,1.830000,1.850000,1.850000,104000
2019-09-18,1.850000,1.850000,1.850000,1.850000,1.850000,0
2019-09-19,1.850000,1.870000,1.850000,1.850000,1.850000,74000
2019-09-20,1.870000,1.880000,1.850000,1.870000,1.870000,82000
2019-09-23,1.870000,1.870000,1.870000,1.870000,1.870000,0
2019-09-24,1.850000,1.850000,1.840000,1.840000,1.840000,126000
2019-09-25,1.840000,1.910000,1.840000,1.910000,1.910000,170000
2019-09-26,1.920000,1.980000,1.920000,1.960000,1.960000,243255
2019-09-27,1.950000,1.970000,1.920000,1.920000,1.920000,86000
2019-09-30,1.930000,1.980000,1.930000,1.970000,1.970000,324000
2019-10-02,1.970000,1.970000,1.940000,1.970000,1.970000,316000
2019-10-03,1.950000,1.990000,1.910000,1.980000,1.980000,600000
2019-10-04,1.950000,1.990000,1.930000,1.940000,1.940000,552000
2019-10-08,1.990000,2.000000,1.960000,2.000000,2.000000,202685
2019-10-09,1.970000,2.000000,1.960000,1.960000,1.960000,704000
2019-10-10,1.950000,2.000000,1.940000,1.990000,1.990000,516000
2019-10-11,1.970000,2.020000,1.960000,2.010000,2.010000,451205
2019-10-14,2.010000,2.040000,2.010000,2.040000,2.040000,470205
2019-10-15,2.030000,2.080000,2.030000,2.080000,2.080000,194000
2019-10-16,2.110000,2.140000,2.090000,2.090000,2.090000,127031
2019-10-17,2.080000,2.160000,2.080000,2.150000,2.150000,280000
2019-10-18,2.160000,2.180000,2.040000,2.180000,2.180000,750000
2019-10-21,2.170000,2.190000,2.120000,2.190000,2.190000,567947
2019-10-22,2.190000,2.280000,2.190000,2.270000,2.270000,1293748
2019-10-23,2.280000,2.300000,2.200000,2.280000,2.280000,433180
2019-10-24,2.290000,2.290000,2.220000,2.290000,2.290000,493656
2019-10-25,2.250000,2.370000,2.240000,2.330000,2.330000,699735
2019-10-28,2.320000,2.370000,2.300000,2.340000,2.340000,529538
2019-10-29,2.330000,2.380000,2.320000,2.380000,2.380000,782406
2019-10-30,2.370000,2.430000,2.370000,2.430000,2.430000,803840
2019-10-31,2.400000,2.470000,2.390000,2.470000,2.470000,448000
2019-11-01,2.450000,2.530000,2.450000,2.520000,2.520000,869951
2019-11-04,2.530000,2.590000,2.500000,2.590000,2.590000,393004
2019-11-05,2.580000,2.810000,2.580000,2.760000,2.760000,1363142
2019-11-06,2.750000,2.760000,2.560000,2.590000,2.590000,488020
2019-11-07,2.540000,2.600000,2.520000,2.550000,2.550000,442000
2019-11-08,2.620000,2.690000,2.550000,2.680000,2.680000,444026
