Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,0.610000,0.620000,0.600000,0.600000,0.584361,1372000
2019-08-06,0.580000,0.590000,0.560000,0.580000,0.564883,1022000
2019-08-07,0.580000,0.600000,0.570000,0.570000,0.555143,844000
2019-08-08,0.580000,0.580000,0.570000,0.570000,0.555143,144000
2019-08-09,0.590000,0.590000,0.570000,0.570000,0.555143,152000
2019-08-12,0.570000,0.580000,0.560000,0.560000,0.545404,278000
2019-08-13,0.540000,0.570000,0.530000,0.530000,0.516186,3600000
2019-08-14,0.530000,0.540000,0.520000,0.520000,0.506447,476000
2019-08-15,0.520000,0.530000,0.510000,0.520000,0.506447,1186000
2019-08-16,0.520000,0.540000,0.520000,0.520000,0.506447,294000
2019-08-19,0.520000,0.540000,0.500000,0.520000,0.506447,9820000
2019-08-20,0.520000,0.530000,0.510000,0.520000,0.506447,166000
2019-08-21,0.520000,0.540000,0.520000,0.530000,0.516186,204000
2019-08-22,0.530000,0.580000,0.520000,0.570000,0.555143,1408000
2019-08-23,0.540000,0.590000,0.540000,0.560000,0.545404,3536000
2019-08-26,0.540000,0.550000,0.530000,0.530000,0.516186,780000
2019-08-27,0.530000,0.550000,0.530000,0.530000,0.516186,68000
2019-08-28,0.550000,0.550000,0.540000,0.540000,0.525925,104000
2019-08-29,0.530000,0.570000,0.520000,0.540000,0.525925,1736000
2019-08-30,0.540000,0.570000,0.540000,0.570000,0.555143,3500000
2019-09-02,0.550000,0.570000,0.540000,0.550000,0.535665,2560000
2019-09-03,0.540000,0.550000,0.530000,0.540000,0.525925,150000
2019-09-04,0.540000,0.550000,0.530000,0.540000,0.525925,478000
2019-09-05,0.550000,0.550000,0.540000,0.540000,0.525925,402000
2019-09-06,0.560000,0.560000,0.540000,0.540000,0.525925,554000
2019-09-09,0.540000,0.550000,0.540000,0.550000,0.535665,56000
2019-09-10,0.540000,0.550000,0.530000,0.540000,0.525925,700000
2019-09-11,0.550000,0.560000,0.540000,0.540000,0.525925,520000
2019-09-12,0.550000,0.560000,0.540000,0.550000,0.535665,364000
2019-09-13,0.560000,0.570000,0.550000,0.550000,0.535665,532000
2019-09-16,0.550000,0.560000,0.550000,0.550000,0.535665,848000
2019-09-17,0.550000,0.560000,0.550000,0.550000,0.535665,52000
2019-09-18,0.560000,0.560000,0.540000,0.540000,0.525925,324000
2019-09-19,0.540000,0.550000,0.540000,0.540000,0.525925,268000
2019-09-20,0.550000,0.560000,0.550000,0.550000,0.535665,316000
2019-09-23,0.550000,0.560000,0.540000,0.540000,0.525925,126000
2019-09-24,0.540000,0.550000,0.540000,0.540000,0.525925,34000
2019-09-25,0.550000,0.550000,0.540000,0.540000,0.525925,198000
2019-09-26,0.540000,0.550000,0.540000,0.540000,0.525925,130000
2019-09-27,0.530000,0.550000,0.530000,0.530000,0.516186,400000
2019-09-30,0.530000,0.540000,0.520000,0.520000,0.506447,496000
2019-10-02,0.530000,0.540000,0.510000,0.510000,0.496707,80000
2019-10-03,0.520000,0.530000,0.520000,0.520000,0.506447,78000
2019-10-04,0.530000,0.530000,0.520000,0.520000,0.506447,1324000
2019-10-08,0.530000,0.540000,0.520000,0.520000,0.506447,1704000
2019-10-09,0.520000,0.530000,0.510000,0.510000,0.496707,1012000
2019-10-10,0.520000,0.540000,0.520000,0.520000,0.506447,1108000
2019-10-11,0.530000,0.550000,0.530000,0.540000,0.525925,2286000
2019-10-14,0.530000,0.540000,0.530000,0.530000,0.516186,916000
2019-10-15,0.540000,0.540000,0.530000,0.530000,0.516186,40000
2019-10-16,0.530000,0.550000,0.530000,0.530000,0.516186,952000
2019-10-17,0.530000,0.540000,0.530000,0.530000,0.516186,108000
2019-10-18,0.540000,0.550000,0.530000,0.530000,0.516186,630000
2019-10-21,0.530000,0.540000,0.530000,0.540000,0.525925,3820000
2019-10-22,0.540000,0.540000,0.530000,0.530000,0.516186,544000
2019-10-23,0.530000,0.540000,0.530000,0.530000,0.516186,72000
2019-10-24,0.530000,0.550000,0.530000,0.550000,0.535665,1864000
2019-10-25,0.550000,0.590000,0.540000,0.580000,0.564883,16300000
2019-10-28,0.590000,0.600000,0.570000,0.580000,0.564883,858000
2019-10-29,0.580000,0.580000,0.570000,0.580000,0.564883,196000
2019-10-30,0.580000,0.580000,0.570000,0.570000,0.555143,172000
2019-10-31,0.570000,0.570000,0.560000,0.570000,0.555143,268000
2019-11-01,0.570000,0.570000,0.560000,0.560000,0.545404,116000
2019-11-04,0.550000,0.580000,0.550000,0.580000,0.564883,444000
2019-11-05,0.570000,0.570000,0.560000,0.560000,0.545404,382000
2019-11-06,0.560000,0.570000,0.560000,0.560000,0.545404,1188000
2019-11-07,0.570000,0.570000,0.560000,0.560000,0.545404,484000
2019-11-08,0.570000,0.570000,0.550000,0.560000,0.545404,602000
2019-11-11,0.550000,0.560000,0.540000,0.540000,0.525925,556000
2019-11-12,0.550000,0.550000,0.540000,0.540000,0.525925,148000
2019-11-13,0.550000,0.550000,0.540000,0.540000,0.525925,678000
2019-11-14,0.550000,0.550000,0.550000,0.550000,0.535665,2000
2019-11-15,0.550000,0.550000,0.530000,0.540000,0.525925,462000
2019-11-18,0.550000,0.550000,0.540000,0.540000,0.525925,418000
2019-11-19,0.550000,0.560000,0.540000,0.550000,0.535665,844000
2019-11-20,0.540000,0.550000,0.540000,0.540000,0.525925,254000
2019-11-21,0.540000,0.540000,0.530000,0.530000,0.516186,790000
2019-11-22,0.530000,0.540000,0.520000,0.540000,0.525925,628000
2019-11-25,0.540000,0.550000,0.520000,0.530000,0.516186,1286000
2019-11-26,0.530000,0.540000,0.530000,0.530000,0.516186,168000
2019-11-27,0.540000,0.550000,0.500000,0.540000,0.525925,5930000
2019-11-28,0.540000,0.540000,0.530000,0.530000,0.516186,1170000
2019-11-29,0.550000,0.550000,0.520000,0.540000,0.525925,3016000
2019-12-02,0.530000,0.530000,0.520000,0.530000,0.516186,1078000
2019-12-03,0.530000,0.540000,0.520000,0.530000,0.516186,1784000
2019-12-04,0.530000,0.530000,0.520000,0.530000,0.516186,170000
2019-12-05,0.530000,0.540000,0.520000,0.530000,0.516186,1254000
2019-12-06,0.530000,0.540000,0.520000,0.540000,0.525925,1528000
2019-12-09,0.540000,0.550000,0.540000,0.540000,0.525925,442000
2019-12-10,0.540000,0.590000,0.540000,0.580000,0.564883,9304000
2019-12-11,0.590000,0.590000,0.570000,0.580000,0.564883,1418000
2019-12-12,0.580000,0.580000,0.560000,0.570000,0.555143,914000
2019-12-13,0.570000,0.580000,0.560000,0.560000,0.545404,866000
2019-12-16,0.560000,0.580000,0.560000,0.560000,0.545404,564000
2019-12-17,0.560000,0.610000,0.560000,0.590000,0.574622,3346000
2019-12-18,0.580000,0.590000,0.570000,0.580000,0.564883,1776000
2019-12-19,0.580000,0.580000,0.570000,0.570000,0.555143,656000
2019-12-20,0.570000,0.590000,0.570000,0.580000,0.564883,326000
2019-12-23,0.570000,0.580000,0.560000,0.580000,0.564883,236000
2019-12-24,0.570000,0.580000,0.560000,0.580000,0.564883,286000
2019-12-27,0.570000,0.580000,0.560000,0.570000,0.555143,1840000
2019-12-30,0.570000,0.590000,0.560000,0.590000,0.574622,3836000
2019-12-31,0.580000,0.580000,0.570000,0.580000,0.564883,908000
2020-01-02,0.580000,0.600000,0.570000,0.600000,0.584361,2524000
2020-01-03,0.600000,0.610000,0.590000,0.590000,0.574622,672000
2020-01-06,0.580000,0.600000,0.580000,0.580000,0.564883,2366000
2020-01-07,0.590000,0.600000,0.580000,0.590000,0.574622,1260000
2020-01-08,0.580000,0.590000,0.580000,0.590000,0.574622,574000
2020-01-09,0.590000,0.600000,0.580000,0.590000,0.574622,960000
2020-01-10,0.590000,0.600000,0.590000,0.590000,0.574622,348000
2020-01-13,0.590000,0.610000,0.590000,0.600000,0.584361,1918000
2020-01-14,0.600000,0.610000,0.600000,0.600000,0.584361,908000
2020-01-15,0.600000,0.610000,0.590000,0.600000,0.584361,2000000
2020-01-16,0.590000,0.600000,0.590000,0.600000,0.584361,158000
2020-01-17,0.590000,0.600000,0.590000,0.590000,0.574622,1098000
2020-01-20,0.590000,0.600000,0.580000,0.580000,0.564883,364000
2020-01-21,0.580000,0.590000,0.580000,0.590000,0.574622,540000
2020-01-22,0.590000,0.590000,0.590000,0.590000,0.574622,0
2020-01-23,0.580000,0.590000,0.520000,0.540000,0.525925,9408000
2020-01-24,0.530000,0.540000,0.530000,0.540000,0.525925,330000
2020-01-29,0.530000,0.530000,0.500000,0.520000,0.506447,2562000
2020-01-30,0.520000,0.520000,0.495000,0.495000,0.482098,3514000
2020-01-31,0.510000,0.510000,0.495000,0.500000,0.486968,968000
2020-02-03,0.490000,0.500000,0.485000,0.500000,0.486968,2580000
2020-02-04,0.500000,0.510000,0.495000,0.500000,0.486968,1678000
2020-02-05,0.500000,0.510000,0.500000,0.500000,0.486968,598000
2020-02-06,0.500000,0.520000,0.495000,0.510000,0.496707,1784000
2020-02-07,0.510000,0.520000,0.500000,0.510000,0.496707,610000
2020-02-10,0.500000,0.520000,0.500000,0.510000,0.496707,316000
2020-02-11,0.510000,0.520000,0.510000,0.520000,0.506447,740000
2020-02-12,0.500000,0.530000,0.500000,0.520000,0.506447,902000
2020-02-13,0.520000,0.530000,0.510000,0.520000,0.506447,634000
2020-02-14,0.520000,0.520000,0.510000,0.520000,0.506447,136000
2020-02-17,0.520000,0.530000,0.510000,0.510000,0.496707,874000
2020-02-18,0.510000,0.520000,0.510000,0.510000,0.496707,530000
2020-02-19,0.510000,0.520000,0.495000,0.510000,0.496707,1568000
2020-02-20,0.500000,0.700000,0.500000,0.640000,0.623319,32152000
2020-02-21,0.620000,0.640000,0.540000,0.560000,0.545404,6552000
2020-02-24,0.550000,0.560000,0.530000,0.540000,0.525925,3032000
2020-02-25,0.530000,0.550000,0.520000,0.540000,0.525925,1132000
2020-02-26,0.530000,0.550000,0.530000,0.530000,0.516186,314000
