Date,Open,High,Low,Close,Adj Close,Volume
2019-08-05,1.540000,1.550000,1.470000,1.490000,1.459913,13228106
2019-08-06,1.420000,1.500000,1.410000,1.490000,1.459913,11638000
2019-08-07,1.470000,1.530000,1.470000,1.530000,1.499106,10809000
2019-08-08,1.530000,1.560000,1.510000,1.550000,1.518702,11745000
2019-08-09,1.550000,1.550000,1.480000,1.490000,1.459913,5993460
2019-08-12,1.490000,1.520000,1.480000,1.500000,1.469712,3151000
2019-08-13,1.470000,1.470000,1.390000,1.410000,1.381529,23675730
2019-08-14,1.440000,1.450000,1.400000,1.430000,1.401125,12745539
2019-08-15,1.410000,1.420000,1.390000,1.420000,1.391327,9454510
2019-08-16,1.450000,1.470000,1.420000,1.450000,1.420721,5497145
2019-08-19,1.460000,1.510000,1.460000,1.500000,1.469712,8511595
2019-08-20,1.500000,1.530000,1.490000,1.510000,1.479510,6513761
2019-08-21,1.510000,1.530000,1.480000,1.500000,1.469712,3949843
2019-08-22,1.510000,1.520000,1.480000,1.520000,1.489308,5523000
2019-08-23,1.520000,1.570000,1.520000,1.550000,1.518702,8569606
2019-08-26,1.500000,1.500000,1.450000,1.480000,1.450115,13117058
2019-08-27,1.490000,1.510000,1.470000,1.500000,1.469712,8736000
2019-08-28,1.510000,1.540000,1.510000,1.520000,1.489308,4154358
2019-08-29,1.520000,1.560000,1.520000,1.530000,1.499106,4534000
2019-08-30,1.560000,1.580000,1.530000,1.530000,1.499106,10472714
2019-09-02,1.540000,1.640000,1.540000,1.590000,1.557894,30620474
2019-09-03,1.590000,1.640000,1.580000,1.610000,1.577490,9312000
2019-09-04,1.580000,1.650000,1.580000,1.630000,1.597087,10431620
2019-09-05,1.630000,1.670000,1.630000,1.650000,1.616683,18813000
2019-09-06,1.670000,1.670000,1.640000,1.670000,1.636279,10206005
2019-09-09,1.670000,1.730000,1.650000,1.710000,1.675471,23856000
2019-09-10,1.700000,1.740000,1.700000,1.730000,1.695067,16515000
2019-09-11,1.740000,1.750000,1.710000,1.730000,1.695067,13848911
2019-09-12,1.730000,1.760000,1.720000,1.750000,1.714663,22404668
2019-09-13,1.750000,1.760000,1.720000,1.750000,1.714663,9874000
2019-09-16,1.750000,1.770000,1.730000,1.760000,1.724462,12116000
2019-09-17,1.760000,1.770000,1.710000,1.770000,1.734260,14967580
2019-09-18,1.750000,1.770000,1.730000,1.750000,1.714663,15309160
2019-09-19,1.750000,1.760000,1.740000,1.760000,1.724462,4732655
2019-09-20,1.740000,1.750000,1.720000,1.740000,1.704865,14268000
2019-09-23,1.740000,1.740000,1.680000,1.710000,1.675471,8847060
2019-09-24,1.710000,1.720000,1.680000,1.690000,1.655875,6472000
2019-09-25,1.670000,1.700000,1.670000,1.690000,1.655875,4769278
2019-09-26,1.690000,1.720000,1.630000,1.640000,1.606885,18326000
2019-09-27,1.650000,1.660000,1.620000,1.660000,1.626481,11060000
2019-09-30,1.640000,1.660000,1.590000,1.600000,1.567692,5674000
2019-10-02,1.560000,1.630000,1.550000,1.580000,1.548096,8150000
2019-10-03,1.550000,1.580000,1.530000,1.550000,1.518702,10490620
2019-10-04,1.550000,1.570000,1.500000,1.530000,1.499106,11124270
2019-10-08,1.550000,1.580000,1.520000,1.560000,1.528500,6700545
2019-10-09,1.570000,1.580000,1.540000,1.570000,1.538298,8312500
2019-10-10,1.570000,1.640000,1.560000,1.600000,1.567692,9748805
2019-10-11,1.600000,1.630000,1.590000,1.630000,1.597087,5294923
2019-10-14,1.660000,1.660000,1.570000,1.590000,1.557894,9461000
2019-10-15,1.620000,1.730000,1.620000,1.720000,1.685269,24492701
2019-10-16,1.720000,1.730000,1.690000,1.710000,1.675471,14485000
2019-10-17,1.700000,1.740000,1.700000,1.730000,1.695067,8227000
2019-10-18,1.740000,1.740000,1.680000,1.690000,1.655875,8724012
2019-10-21,1.680000,1.700000,1.650000,1.670000,1.636279,6430000
2019-10-22,1.680000,1.690000,1.630000,1.650000,1.616683,7218000
2019-10-23,1.670000,1.670000,1.600000,1.640000,1.606885,13777958
2019-10-24,1.650000,1.690000,1.620000,1.670000,1.636279,9986000
2019-10-25,1.680000,1.720000,1.670000,1.720000,1.685269,19035000
2019-10-28,1.730000,1.780000,1.720000,1.780000,1.744058,22781000
2019-10-29,1.780000,1.870000,1.780000,1.840000,1.802846,34410000
2019-10-30,1.850000,1.850000,1.780000,1.810000,1.773452,13412655
2019-10-31,1.820000,1.840000,1.810000,1.820000,1.783250,20861761
2019-11-01,1.780000,1.780000,1.700000,1.730000,1.695067,62642239
2019-11-04,1.730000,1.750000,1.720000,1.730000,1.695067,15540290
2019-11-05,1.740000,1.750000,1.710000,1.740000,1.704865,13663000
2019-11-06,1.750000,1.750000,1.680000,1.700000,1.665673,27989448
2019-11-07,1.710000,1.710000,1.680000,1.700000,1.665673,9017000
2019-11-08,1.710000,1.710000,1.680000,1.680000,1.646077,7010000
2019-11-11,1.680000,1.690000,1.620000,1.630000,1.597087,14941182
2019-11-12,1.640000,1.660000,1.640000,1.660000,1.626481,4918000
2019-11-13,1.670000,1.670000,1.630000,1.650000,1.616683,4777000
2019-11-14,1.630000,1.650000,1.620000,1.630000,1.597087,7799000
2019-11-15,1.650000,1.660000,1.630000,1.640000,1.606885,15067000
2019-11-18,1.640000,1.670000,1.620000,1.620000,1.587288,7822000
2019-11-19,1.620000,1.650000,1.600000,1.610000,1.577490,9150667
2019-11-20,1.640000,1.650000,1.600000,1.630000,1.597087,4997000
2019-11-21,1.600000,1.640000,1.600000,1.620000,1.587288,3897000
2019-11-22,1.640000,1.650000,1.620000,1.640000,1.606885,7180000
2019-11-25,1.650000,1.660000,1.640000,1.650000,1.616683,5459000
2019-11-26,1.660000,1.690000,1.650000,1.650000,1.616683,7872000
2019-11-27,1.650000,1.670000,1.650000,1.660000,1.626481,6726000
2019-11-28,1.650000,1.670000,1.620000,1.660000,1.626481,3749233
2019-11-29,1.630000,1.650000,1.600000,1.630000,1.597087,6602879
2019-12-02,1.620000,1.640000,1.580000,1.610000,1.577490,11613000
2019-12-03,1.580000,1.610000,1.550000,1.600000,1.567692,9088422
2019-12-04,1.590000,1.600000,1.570000,1.570000,1.538298,5336687
2019-12-05,1.600000,1.610000,1.550000,1.580000,1.548096,11827000
2019-12-06,1.580000,1.610000,1.580000,1.590000,1.557894,2736800
2019-12-09,1.590000,1.620000,1.590000,1.600000,1.567692,5845000
2019-12-10,1.600000,1.610000,1.590000,1.610000,1.577490,12041000
2019-12-11,1.610000,1.610000,1.580000,1.590000,1.557894,3058000
2019-12-12,1.580000,1.610000,1.580000,1.590000,1.557894,3797200
2019-12-13,1.610000,1.670000,1.610000,1.640000,1.606885,12311547
2019-12-16,1.640000,1.650000,1.630000,1.640000,1.606885,2947379
2019-12-17,1.660000,1.720000,1.630000,1.700000,1.665673,21617023
2019-12-18,1.690000,1.700000,1.680000,1.690000,1.655875,8863255
2019-12-19,1.680000,1.690000,1.670000,1.690000,1.655875,10242468
2019-12-20,1.680000,1.700000,1.680000,1.700000,1.665673,6704000
2019-12-23,1.700000,1.700000,1.650000,1.660000,1.626481,3954129
2019-12-24,1.660000,1.660000,1.650000,1.650000,1.616683,2078600
2019-12-27,1.660000,1.680000,1.650000,1.660000,1.626481,4039430
2019-12-30,1.660000,1.680000,1.660000,1.670000,1.636279,3399000
2019-12-31,1.670000,1.680000,1.640000,1.640000,1.606885,3246000
2020-01-02,1.650000,1.660000,1.620000,1.640000,1.606885,5930000
2020-01-03,1.640000,1.670000,1.620000,1.630000,1.597087,4087000
2020-01-06,1.640000,1.640000,1.610000,1.610000,1.577490,6072540
2020-01-07,1.620000,1.650000,1.610000,1.630000,1.597087,6138000
2020-01-08,1.620000,1.630000,1.600000,1.610000,1.577490,4618000
2020-01-09,1.590000,1.620000,1.590000,1.610000,1.577490,6415570
2020-01-10,1.600000,1.600000,1.570000,1.570000,1.538298,5894000
2020-01-13,1.570000,1.590000,1.510000,1.510000,1.479510,16917000
2020-01-14,1.510000,1.540000,1.490000,1.500000,1.469712,19829000
